69.5859,468.105,-0.30039
69.6034,467.528,-0.301348
69.6179,467.051,-0.304399
69.6349,466.487,-0.304513
69.6488,466.031,-0.303337
69.6659,465.467,-0.302337
69.6795,465.02,-0.302092
69.6947,464.518,-0.302446
69.709,464.049,-0.303348
69.722,463.62,-0.304448
69.7357,463.171,-0.305315
69.7505,462.685,-0.305195
69.7623,462.296,-0.302114
69.7753,461.862,-0.29725
69.7851,461.534,-0.294688
69.7952,461.194,-0.293488
69.8029,460.934,-0.293232
69.8107,460.667,-0.293423
69.8165,460.465,-0.293556
69.8211,460.305,-0.294319
69.8241,460.197,-0.296517
69.8273,460.08,-0.299661
69.8299,459.98,-0.302409
69.8342,459.826,-0.306068
69.8383,459.69,-0.308811
69.8424,459.562,-0.309134
69.8459,459.452,-0.308125
69.8502,459.325,-0.309161
69.8541,459.21,-0.310215
69.8579,459.097,-0.308854
